 AnimalID,animaltype,birthweight,birthweightadj,sireframescore,bcsrecent,bcsprevious,bcsdifference,damweightatwean,weandate,weangpd,weanheight,weanweight,weanwda,weanweightdate,adj205h,adj205w,weanframescore,ageatwean,yearlingheight,yearlingdate,yearlingweight,adjyearlingh,adjyearlingw,yearlingframescore,ageatyearling,customweight,customweightdate,customheight,customheightdate,currentwtcow,adj365dht,currentwtheifer,backfat,treatment,blockpen,replicate,email_id
518,Calf,62,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
519,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
520,Calf,95,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
521,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
522,Calf,105,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
523,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
524,Calf,101,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
525,Calf,91,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
526,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
527,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
528,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
529,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
530,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
531,Calf,82,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
532,Calf,82,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
533,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
534,Calf,82,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
535,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
536,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
537,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
538,Calf,98,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
539,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
540,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
541,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
542,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
543,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
544,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
545,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
546,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
547,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
548,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
549,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
550,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
551,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
552,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
553,Calf,106,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
554,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
555,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
556,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
557,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
558,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
559,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
560,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
561,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
562,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
563,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
564,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
565,Cow,106,106,0,0,0,0,0,10/29/2010,0,0,518,0,10/29/2010,0,0,0,0,0,6/23/2011,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1883,0,0,0,0,0,0,test
566,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
567,Cow,58,58,0,0,0,0,0,10/28/2010,0,0,627,0,10/28/2010,0,0,0,0,0,6/23/2011,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1365,0,0,0,0,0,0,test
568,Calf,70,70,0,0,0,0,0,10/15/2017,1.9,42.85,513,2.2,10/15/2017,42.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
569,Calf,60,60,0,0,0,0,0,10/15/2017,1.7,41.08,460,2,10/15/2017,40.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
570,Calf,70,70,0,0,0,0,0,10/15/2017,1.9,41.56,504,2.2,10/15/2017,40.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
571,Calf,40,40,0,0,0,0,0,10/15/2017,2.1,38.44,513,2.3,10/15/2017,37.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
572,Calf,60,65,0,0,0,0,0,10/15/2017,2.4,44.13,602,2.7,10/15/2017,44.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
573,Calf,90,90,0,0,0,0,0,10/15/2017,2.2,43.94,589,2.6,10/15/2017,43.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
574,Calf,80,80,0,0,0,0,0,10/15/2017,2.8,48.58,711,3.2,10/15/2017,48,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
575,Calf,70,70,0,0,0,0,0,10/15/2017,1.7,42.5,450,2,10/15/2017,41.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
576,Calf,50,50,0,0,0,0,0,10/15/2017,1.6,40.52,395,1.8,10/15/2017,40.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
577,Calf,90,90,0,0,0,0,0,10/15/2017,2.7,49.74,700,3.2,10/15/2017,49.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
578,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,50.38,732,3.3,10/15/2017,49.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
579,Calf,60,60,0,0,0,0,0,10/15/2017,2.4,44.07,596,2.7,10/15/2017,43.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
580,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,46.3,691,3.2,10/15/2017,45.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
581,Calf,90,90,0,0,0,0,0,10/15/2017,3,49.52,737,3.4,10/15/2017,49.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
582,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
583,Calf,80,85,0,0,0,0,0,10/15/2017,2.1,44.25,529,2.4,10/15/2017,44.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
584,Calf,80,80,0,0,0,0,0,10/15/2017,2.5,48.22,630,2.9,10/15/2017,47.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
585,Calf,90,90,0,0,0,0,0,10/15/2017,2.7,47.84,673,3.1,10/15/2017,47.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
586,Calf,60,60,0,0,0,0,0,10/15/2017,2,38.76,489,2.3,10/15/2017,38.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
587,Calf,70,70,0,0,0,0,0,10/15/2017,1.9,43.17,471,2.2,10/15/2017,42.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
588,Calf,70,70,0,0,0,0,0,10/15/2017,2,42.51,493,2.3,10/15/2017,42.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
589,Calf,70,75,0,0,0,0,0,10/15/2017,1.8,40.66,464,2.2,10/15/2017,41,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
590,Calf,90,90,0,0,0,0,0,10/15/2017,2.2,42.51,560,2.6,10/15/2017,42.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
591,Calf,100,100,0,0,0,0,0,10/15/2017,2.7,47.29,670,3.1,10/15/2017,47,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
592,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,46.91,685,3.2,10/15/2017,46.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
593,Calf,60,60,0,0,0,0,0,10/15/2017,1.5,38.96,375,1.7,10/15/2017,38.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
594,Calf,70,70,0,0,0,0,0,10/15/2017,2.6,43.43,621,2.9,10/15/2017,43.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
595,Calf,100,100,0,0,0,0,0,10/15/2017,2.7,47.34,685,3.2,10/15/2017,47,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
596,Calf,80,80,0,0,0,0,0,10/15/2017,1.7,42.38,447,2.1,10/15/2017,42.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
597,Calf,60,60,0,0,0,0,0,10/15/2017,2.3,41.93,542,2.5,10/15/2017,41.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
598,Calf,70,70,0,0,0,0,0,10/15/2017,2.3,44.48,551,2.6,10/15/2017,44.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
599,Calf,60,65,0,0,0,0,0,10/15/2017,1.5,38.38,382,1.8,10/15/2017,38.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
600,Calf,100,100,0,0,0,0,0,10/15/2017,2.7,48.42,684,3.2,10/15/2017,48.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
601,Calf,100,100,0,0,0,0,0,10/15/2017,2.8,46.08,687,3.2,10/15/2017,45.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
602,Calf,80,80,0,0,0,0,0,10/15/2017,2.4,44.6,600,2.8,10/15/2017,44.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
603,Calf,70,70,0,0,0,0,0,10/15/2017,2.4,40.29,588,2.8,10/15/2017,40,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
604,Calf,50,50,0,0,0,0,0,10/15/2017,1.8,38.97,431,2,10/15/2017,38.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
605,Calf,50,50,0,0,0,0,0,10/15/2017,1.4,38.11,345,1.6,10/15/2017,37.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
606,Calf,60,60,0,0,0,0,0,10/15/2017,1.9,38.66,462,2.2,10/15/2017,38.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
607,Calf,90,95,0,0,0,0,0,10/15/2017,2.7,48.52,666,3.1,10/15/2017,49.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
608,Calf,80,80,0,0,0,0,0,10/15/2017,2.5,44.64,613,2.9,10/15/2017,44.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
609,Calf,110,110,0,0,0,0,0,10/15/2017,3,48.64,739,3.5,10/15/2017,48.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
610,Calf,100,100,0,0,0,0,0,10/15/2017,2.8,48.93,682,3.3,10/15/2017,48.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
611,Calf,100,100,0,0,0,0,0,10/15/2017,2.5,46.45,613,2.9,10/15/2017,46.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
612,Calf,90,90,0,0,0,0,0,10/15/2017,2.8,45.97,675,3.2,10/15/2017,45.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
613,Calf,80,80,0,0,0,0,0,10/15/2017,2.4,46.26,577,2.8,10/15/2017,46.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
614,Calf,70,70,0,0,0,0,0,10/15/2017,1.7,39.17,417,2,10/15/2017,39.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
615,Calf,90,90,0,0,0,0,0,10/15/2017,2.7,47.52,647,3.1,10/15/2017,47.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
616,Calf,60,60,0,0,0,0,0,10/15/2017,1.7,41.72,417,2,10/15/2017,41.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
617,Calf,60,60,0,0,0,0,0,10/15/2017,1.4,39.48,357,1.7,10/15/2017,39.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
618,Calf,80,80,0,0,0,0,0,10/15/2017,1.8,40.13,463,2.2,10/15/2017,40,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
619,Calf,70,70,0,0,0,0,0,10/15/2017,1.7,39.76,435,2.1,10/15/2017,39.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
620,Calf,90,90,0,0,0,0,0,10/15/2017,2.9,47.84,689,3.3,10/15/2017,47.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
621,Calf,100,100,0,0,0,0,0,10/15/2017,2.5,47.41,623,3,10/15/2017,47.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
622,Calf,60,60,0,0,0,0,0,10/15/2017,2.2,44.09,521,2.5,10/15/2017,44,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
623,Calf,70,72,0,0,0,0,0,10/15/2017,2.2,42.05,531,2.6,10/15/2017,42.4,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
624,Calf,80,80,0,0,0,0,0,10/15/2017,2.1,43.34,508,2.4,10/15/2017,43.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
625,Calf,70,70,0,0,0,0,0,10/15/2017,1.5,39.34,383,1.9,10/15/2017,39.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
626,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,49.15,678,3.3,10/15/2017,49.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
627,Calf,100,100,0,0,0,0,0,10/15/2017,2.5,49.21,606,2.9,10/15/2017,49.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
628,Calf,110,110,0,0,0,0,0,10/15/2017,2.7,49.13,659,3.2,10/15/2017,49.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
629,Calf,80,85,0,0,0,0,0,10/15/2017,2.9,45.98,669,3.2,10/15/2017,46.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
630,Calf,80,80,0,0,0,0,0,10/15/2017,2,42.8,497,2.4,10/15/2017,42.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
631,Calf,90,90,0,0,0,0,0,10/15/2017,2.4,42.37,582,2.8,10/15/2017,42.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
632,Calf,90,90,0,0,0,0,0,10/15/2017,2.4,45.78,578,2.8,10/15/2017,45.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
633,Calf,70,70,0,0,0,0,0,10/15/2017,2.3,39.19,541,2.6,10/15/2017,39.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
634,Calf,100,100,0,0,0,0,0,10/15/2017,2.5,45.58,621,3,10/15/2017,45.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
635,Calf,70,75,0,0,0,0,0,10/15/2017,2.8,42.97,639,3.1,10/15/2017,43.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
636,Calf,80,80,0,0,0,0,0,1/1/1960,-0.4,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
637,Calf,90,90,0,0,0,0,0,10/15/2017,2.3,44.07,548,2.7,10/15/2017,44.1,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
638,Calf,100,100,0,0,0,0,0,10/15/2017,2.8,50.23,658,3.3,10/15/2017,50.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
639,Calf,80,85,0,0,0,0,0,10/15/2017,2,42.17,477,2.4,10/15/2017,42.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
640,Calf,70,75,0,0,0,0,0,10/15/2017,1.9,40.9,459,2.3,10/15/2017,41.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
641,Calf,70,70,0,0,0,0,0,10/15/2017,2.1,41.44,497,2.5,10/15/2017,41.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
642,Calf,80,80,0,0,0,0,0,10/15/2017,2.2,44.41,522,2.6,10/15/2017,44.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
643,Calf,70,70,0,0,0,0,0,10/15/2017,2.7,45.44,610,3,10/15/2017,45.6,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
644,Calf,11,11,0,0,0,0,0,10/15/2017,3.5,49.59,711,3.6,10/15/2017,49.8,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
645,Calf,70,70,0,0,0,0,0,10/15/2017,2.5,44.36,563,2.8,10/15/2017,44.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
